id,sim_time,error
90,2.8844780921936035,10.64
91,2.9354031085968018,10.63
92,2.98836612701416,10.63
93,2.98836612701416,10.63
94,3.0421690940856934,10.63
95,3.0421690940856934,10.63
96,3.094370126724243,10.63
97,3.094370126724243,10.63
98,3.1458871364593506,10.63
99,3.1458871364593506,10.63
100,3.2001302242279053,10.63
101,3.2001302242279053,10.63
102,3.2513701915740967,10.63
103,3.3016340732574463,10.63
104,3.3016340732574463,10.63
105,3.3561902046203613,10.63
106,3.407464027404785,10.63
107,3.407464027404785,10.65
108,3.45884108543396,10.65
109,3.45884108543396,10.63
110,3.5726940631866455,10.63
111,3.5726940631866455,10.63
112,3.6293840408325195,10.64
113,3.6293840408325195,10.64
114,3.6877121925354004,10.64
115,3.6877121925354004,10.64
116,3.739199161529541,10.64
117,3.739199161529541,10.64
118,3.793239116668701,10.64
119,3.793239116668701,10.65
120,3.8448970317840576,10.65
121,3.8448970317840576,10.65
122,3.895703077316284,10.64
123,3.948904037475586,10.63
124,3.948904037475586,10.63
125,3.9999170303344727,10.63
126,3.9999170303344727,10.63
127,4.115955114364624,10.63
128,4.115955114364624,10.63
129,4.169450044631958,10.63
130,4.169450044631958,10.63
131,4.267189025878906,10.63
132,4.267189025878906,10.62
133,4.322454214096069,10.62
134,4.376992225646973,10.62
135,4.427155017852783,10.62
136,4.427155017852783,10.64
137,4.479172229766846,10.64
138,4.479172229766846,10.64
139,4.529451131820679,10.63
140,4.529451131820679,10.63
141,4.580403089523315,10.63
142,4.580403089523315,10.63
143,4.631393194198608,10.63
144,4.631393194198608,10.65
145,4.685147047042847,10.65
146,4.7362060546875,10.64
147,4.7362060546875,10.64
148,4.79564905166626,10.64
149,4.848282098770142,9.64
150,4.898974180221558,9.5
151,4.898974180221558,9.5
152,4.996021032333374,9.46
153,5.055477142333984,9.16
154,5.055477142333984,9.14
155,5.105828046798706,9.14
156,5.156299114227295,9.16
157,5.156299114227295,9.16
158,5.209493160247803,9.16
159,5.209493160247803,9.16
160,5.260498046875,9.17
161,5.260498046875,9.17
162,5.3126161098480225,9.08
163,5.3126161098480225,9.0
164,5.3653810024261475,9.0
165,5.3653810024261475,9.0
166,5.41821813583374,9.0
167,5.41821813583374,8.83
168,5.472574234008789,8.83
169,5.472574234008789,8.76
170,5.533463001251221,8.73
171,5.533463001251221,8.73
172,5.58393120765686,8.73
173,5.58393120765686,8.73
174,5.637499094009399,9.07
175,5.637499094009399,9.07
176,5.687596082687378,8.98
177,5.687596082687378,8.98
178,5.740872144699097,8.97
179,5.740872144699097,8.97
180,5.797141075134277,8.97
181,5.797141075134277,8.97
182,5.849394083023071,8.93
183,5.849394083023071,8.93
184,5.910912036895752,8.72
185,5.910912036895752,8.72
186,5.961060047149658,8.78
187,5.961060047149658,8.78
188,6.014864206314087,3.64
189,6.014864206314087,3.64
190,6.097684144973755,1.59
191,6.148838996887207,4.93
192,6.148838996887207,4.93
193,6.199652194976807,4.93
194,6.199652194976807,4.93
195,6.260326147079468,4.93
196,6.312478065490723,5.46
197,6.36542820930481,5.76
198,6.36542820930481,5.76
199,6.415910005569458,5.76
200,6.415910005569458,5.76
201,6.467065095901489,5.76
202,6.467065095901489,5.76
203,6.530516147613525,5.94
204,6.530516147613525,5.94
205,6.58100700378418,6.0
206,6.58100700378418,6.0
207,6.686936140060425,6.25
208,6.686936140060425,6.25
209,6.76733922958374,6.54
210,6.76733922958374,6.54
211,6.81926417350769,6.54
212,6.81926417350769,6.54
213,6.86965012550354,27.33
214,6.86965012550354,27.33
215,6.9205100536346436,34.87
216,6.9205100536346436,34.87
217,6.9725282192230225,34.87
218,6.9725282192230225,34.87
219,7.02864408493042,34.87
220,7.02864408493042,34.81
221,7.081335067749023,34.99
222,7.081335067749023,34.99
223,7.13270902633667,35.34
224,7.13270902633667,35.01
225,7.193220138549805,35.01
226,7.193220138549805,35.01
227,7.2464821338653564,35.01
228,7.2464821338653564,36.14
229,7.2971861362457275,36.14
230,7.2971861362457275,36.14
231,7.377194166183472,36.71
232,7.377194166183472,36.48
233,7.431579113006592,37.19
234,7.431579113006592,38.94
235,7.488201141357422,37.9
236,7.488201141357422,37.9
237,7.551258087158203,37.56
238,7.551258087158203,37.56
239,7.614418029785156,37.56
240,7.614418029785156,37.56
241,7.666758060455322,37.08
242,7.666758060455322,37.14
243,7.720416069030762,37.43
244,7.720416069030762,39.06
245,7.77326512336731,39.24
246,7.77326512336731,39.24
247,7.825602054595947,39.24
248,7.825602054595947,37.22
249,7.877875089645386,37.22
250,7.877875089645386,37.48
251,7.93134617805481,37.44
252,7.93134617805481,37.44
253,8.001383066177368,37.44
254,8.001383066177368,37.44
255,8.053590059280396,37.44
256,8.053590059280396,37.44
257,8.106823205947876,37.91
258,8.157318115234375,37.91
259,8.157318115234375,37.91
260,8.209394216537476,37.86
261,8.209394216537476,37.86
262,8.259921073913574,37.86
263,8.259921073913574,38.33
264,8.311353206634521,38.37
265,8.311353206634521,38.37
266,8.368006229400635,38.21
267,8.418355226516724,38.21
268,8.418355226516724,38.21
269,8.470095157623291,37.01
270,8.470095157623291,37.18
271,8.520549058914185,37.31
272,8.520549058914185,37.23
273,8.57253623008728,37.23
274,8.57253623008728,37.23
275,8.62456202507019,37.23
276,8.62456202507019,37.23
277,8.677712202072144,37.23
278,8.677712202072144,36.75
279,8.731988191604614,36.77
280,8.731988191604614,36.96
281,8.789448022842407,36.96
282,8.789448022842407,36.96
283,8.84100604057312,36.82
284,8.84100604057312,36.82
285,8.892789125442505,36.79
286,8.892789125442505,36.79
287,8.944256067276001,36.64
288,9.023176193237305,36.64
289,9.023176193237305,36.64
290,9.079751014709473,36.87
291,9.079751014709473,36.59
292,9.133374214172363,36.59
293,9.204085111618042,36.47
294,9.204085111618042,36.47
295,9.259796142578125,37.0
296,9.259796142578125,36.88
297,9.339172124862671,37.08
298,9.339172124862671,37.08
299,9.391110181808472,37.08
300,9.445706129074097,37.08
301,9.445706129074097,37.08
302,9.499243021011353,37.08
303,9.499243021011353,37.08
304,9.551010131835938,37.08
305,9.551010131835938,37.08
306,9.603829145431519,37.08
307,9.603829145431519,37.08
308,9.65534520149231,37.08
309,9.65534520149231,37.08
310,9.706108093261719,37.59
311,9.706108093261719,37.34
312,9.757558107376099,37.16
313,9.757558107376099,37.16
314,9.82499623298645,37.16
315,9.82499623298645,37.58
316,9.877333164215088,37.58
317,9.877333164215088,37.42
318,9.928890228271484,37.46
319,9.979974031448364,37.46
320,9.979974031448364,37.46
321,10.03050708770752,37.46
322,10.03050708770752,37.46
323,10.083768129348755,41.03
324,10.083768129348755,41.03
325,10.133848190307617,41.44
326,10.133848190307617,41.78
327,10.185695171356201,41.78
328,10.185695171356201,41.78
329,10.237782001495361,41.78
330,10.237782001495361,41.78
331,10.28807806968689,42.03
332,10.28807806968689,41.58
333,10.339852094650269,41.33
334,10.339852094650269,41.33
335,10.416507005691528,41.33
336,10.416507005691528,41.33
337,10.470253229141235,41.26
338,10.470253229141235,41.25
339,10.522456169128418,41.34
340,10.572954177856445,41.38
341,10.572954177856445,41.38
342,10.644170045852661,41.38
343,10.719198226928711,41.74
344,10.719198226928711,41.74
345,10.770371198654175,41.0
346,10.770371198654175,41.0
347,10.826425075531006,41.0
348,10.826425075531006,41.0
349,10.970018148422241,41.0
350,11.024022102355957,41.0
351,11.024022102355957,41.0
352,11.078267097473145,40.98
353,11.078267097473145,40.98
354,11.14234709739685,40.58
355,11.14234709739685,40.58
356,11.192667007446289,40.58
357,11.192667007446289,40.58
358,11.244386196136475,40.58
359,11.296027183532715,41.41
360,11.296027183532715,41.45
361,11.349715232849121,41.14
362,11.437327146530151,41.14
363,11.495160102844238,42.4
364,11.551622152328491,41.13
365,11.551622152328491,41.13
366,11.603308200836182,41.13
367,11.603308200836182,41.13
368,11.671192169189453,41.13
369,11.740551233291626,40.92
370,11.740551233291626,40.92
371,11.791752099990845,40.92
372,11.791752099990845,40.92
373,11.843263149261475,40.92
374,11.843263149261475,41.35
375,11.955401182174683,40.89
376,12.007274150848389,40.89
377,12.007274150848389,40.89
378,12.059759140014648,40.89
379,12.059759140014648,42.86
380,12.123111009597778,44.5
381,12.123111009597778,44.5
382,12.173243999481201,44.47
383,12.2238130569458,44.47
384,12.2238130569458,44.47
385,12.282392024993896,44.47
386,12.282392024993896,42.98
387,12.333449125289917,42.61
388,12.38613510131836,43.59
389,12.38613510131836,43.59
390,12.438224077224731,42.11
391,12.438224077224731,42.11
392,12.494509220123291,42.11
393,12.556733131408691,41.95
394,12.556733131408691,42.89
395,12.608633041381836,42.89
396,12.608633041381836,52.95
397,12.665943145751953,52.73
398,12.717612028121948,54.03
399,12.717612028121948,54.03
400,12.76858115196228,53.9
401,12.76858115196228,53.9
402,12.8577401638031,53.9
403,12.8577401638031,52.57
404,12.9102201461792,52.57
405,12.9102201461792,52.57
406,12.971707105636597,53.44
407,12.971707105636597,53.44
408,13.13662314414978,52.24
409,13.189889192581177,52.24
410,13.189889192581177,52.24
411,13.246082067489624,52.24
412,13.353251218795776,51.85
413,13.409785032272339,51.78
414,13.464668035507202,50.73
415,13.51711916923523,50.33
416,13.51711916923523,50.33
417,13.569656133651733,50.61
418,13.569656133651733,50.61
419,13.622587203979492,50.61
420,13.622587203979492,50.61
421,13.67437219619751,50.61
422,13.67437219619751,51.25
423,13.729315996170044,51.25
424,13.780346155166626,52.19
425,13.780346155166626,52.19
426,13.831428050994873,52.19
427,13.831428050994873,52.19
428,13.885951042175293,61.25
429,13.885951042175293,61.25
430,13.937420129776001,60.35
431,13.937420129776001,60.35
432,13.996101140975952,60.35
433,13.996101140975952,60.35
434,14.062065124511719,60.35
435,14.062065124511719,59.2
436,14.114185094833374,58.86
437,14.114185094833374,58.86
438,14.164715051651001,59.12
439,14.164715051651001,59.12
440,14.237120151519775,59.14
441,14.291394233703613,58.96
442,14.343099117279053,59.0
443,14.343099117279053,58.62
444,14.394642114639282,58.32
445,14.394642114639282,58.32
446,14.444875001907349,58.32
447,14.444875001907349,58.32
448,14.496154069900513,58.32
449,14.560216188430786,55.86
450,14.620782136917114,54.9
451,14.620782136917114,54.9
452,14.699852228164673,54.9
453,14.699852228164673,54.86
454,14.75656509399414,42.05
455,14.75656509399414,39.98
456,14.807973146438599,39.98
457,14.807973146438599,39.98
458,14.859457015991211,39.98
459,14.859457015991211,53.98
460,14.915227174758911,37.27
461,14.915227174758911,37.27
462,14.96648120880127,52.21
463,14.96648120880127,52.21
464,15.019420146942139,52.21
465,15.019420146942139,52.21
466,15.088168144226074,52.24
467,15.088168144226074,51.76
468,15.142967224121094,52.19
469,15.142967224121094,52.19
470,15.194989204406738,52.19
471,15.194989204406738,52.19
472,15.246113061904907,46.36
473,15.246113061904907,46.36
474,15.298261165618896,49.92
475,15.298261165618896,49.92
476,15.34909200668335,43.57
477,15.34909200668335,43.57
478,15.421648025512695,50.0
479,15.421648025512695,50.0
480,15.472448110580444,52.96
481,15.472448110580444,53.57
482,15.523632049560547,54.25
483,15.596009016036987,54.25
484,15.596009016036987,53.96
485,15.650410175323486,54.57
486,15.650410175323486,43.9
487,15.701991081237793,53.84
488,15.701991081237793,53.84
489,15.757765054702759,52.95
490,15.757765054702759,52.95
491,15.811642169952393,48.99
492,15.866664171218872,51.93
493,15.917326211929321,51.93
494,15.917326211929321,51.93
495,15.97300100326538,51.93
496,15.97300100326538,51.93
497,16.03527021408081,43.38
498,16.03527021408081,43.38
499,16.086661100387573,51.98
500,16.086661100387573,51.98
501,16.141507148742676,51.98
502,16.141507148742676,38.4
503,16.19526505470276,36.44
504,16.19526505470276,36.44
505,16.24642515182495,36.44
506,16.24642515182495,50.63
507,16.329707145690918,42.25
508,16.329707145690918,42.25
509,16.38130211830139,41.82
510,16.38130211830139,41.82
511,16.4562931060791,40.31
512,16.4562931060791,41.85
513,16.51084804534912,40.8
514,16.51084804534912,40.8
515,16.5631160736084,40.8
516,16.5631160736084,40.8
517,16.614432096481323,35.98
518,16.614432096481323,35.98
519,16.680931091308594,35.98
520,16.680931091308594,40.56
521,16.732035160064697,40.56
522,16.732035160064697,40.56
523,16.785054206848145,31.52
524,16.785054206848145,31.52
525,16.85350203514099,31.52
526,16.85350203514099,31.52
527,16.904415130615234,38.27
528,16.904415130615234,38.27
529,16.954775094985962,38.1
530,16.954775094985962,38.1
531,17.0280921459198,37.47
532,17.0280921459198,37.47
533,17.079914093017578,39.97
534,17.079914093017578,39.97
535,17.138456106185913,39.86
536,17.138456106185913,39.86
537,17.19469118118286,39.86
538,17.19469118118286,39.86
539,17.258332014083862,37.74
540,17.258332014083862,41.74
541,17.30894112586975,41.74
542,17.30894112586975,41.74
543,17.360023021697998,34.36
544,17.360023021697998,34.36
545,17.411303997039795,33.39
546,17.461799144744873,40.47
547,17.461799144744873,40.47
548,17.511904001235962,40.47
549,17.511904001235962,31.39
550,17.57569718360901,42.94
551,17.57569718360901,42.94
552,17.62716507911682,42.94
553,17.62716507911682,42.94
554,17.679137229919434,42.94
555,17.730061054229736,41.85
556,17.78178310394287,41.85
557,17.78178310394287,41.85
558,17.833985090255737,38.18
559,17.88613510131836,38.18
560,17.88613510131836,43.99
561,17.93787717819214,43.99
562,17.93787717819214,43.99
563,17.99500823020935,38.37
564,17.99500823020935,38.37
565,18.04512906074524,38.37
566,18.04512906074524,38.37
567,18.0958571434021,46.21
568,18.0958571434021,46.21
569,18.147001028060913,36.82
570,18.147001028060913,46.01
571,18.213877201080322,46.01
572,18.265674114227295,46.01
573,18.265674114227295,46.01
574,18.334102153778076,46.16
575,18.334102153778076,46.16
576,18.38453722000122,45.28
577,18.38453722000122,45.28
578,18.43532705307007,45.28
579,18.43532705307007,46.41
580,18.489418029785156,46.01
581,18.489418029785156,45.74
582,18.5407612323761,45.07
583,18.5407612323761,45.07
584,18.592377185821533,45.43
585,18.592377185821533,45.43
586,18.668755054473877,45.43
587,18.668755054473877,44.6
588,18.723645210266113,43.61
589,18.723645210266113,41.99
590,18.784260034561157,41.9
591,18.835387229919434,41.9
592,18.835387229919434,41.9
593,18.889700174331665,41.9
594,18.889700174331665,41.9
595,18.941542148590088,41.9
596,18.941542148590088,41.9
597,18.991847038269043,41.9
598,18.991847038269043,41.9
599,19.05441403388977,41.9
600,19.05441403388977,41.9
601,19.10689401626587,43.48
602,19.16317105293274,43.48
603,19.16317105293274,43.79
604,19.21931004524231,43.79
605,19.21931004524231,43.79
606,19.286386013031006,43.79
607,19.286386013031006,42.14
608,19.340339183807373,41.67
609,19.340339183807373,41.89
610,19.391082048416138,41.57
611,19.391082048416138,41.57
612,19.45442008972168,41.57
613,19.45442008972168,41.57
614,19.504776000976562,40.32
615,19.504776000976562,39.72
616,19.565916061401367,38.65
617,19.565916061401367,38.65
618,19.61738419532776,38.65
619,19.67920207977295,37.06
620,19.67920207977295,37.06
621,19.73115110397339,36.93
622,19.73115110397339,36.93
623,19.79447102546692,36.55
624,19.79447102546692,36.55
625,19.84619903564453,36.55
626,19.84619903564453,36.55
627,19.89695906639099,35.3
628,19.89695906639099,35.3
629,19.955125093460083,34.79
630,19.955125093460083,34.63
631,20.00690722465515,34.63
632,20.00690722465515,34.63
633,20.071789026260376,33.36
634,20.071789026260376,33.36
635,20.12847900390625,33.09
636,20.12847900390625,33.01
637,20.178664207458496,32.63
638,20.178664207458496,32.63
639,20.230443000793457,32.62
640,20.230443000793457,32.62
641,20.283366203308105,31.63
642,20.283366203308105,31.63
643,20.3350830078125,31.25
644,20.3350830078125,31.25
645,20.388597011566162,31.25
646,20.388597011566162,31.25
647,20.442925214767456,31.25
648,20.442925214767456,31.25
649,20.494359016418457,30.08
650,20.494359016418457,30.08
651,20.545151233673096,29.7
652,20.545151233673096,29.7
653,20.597228050231934,29.53
654,20.597228050231934,29.53
655,20.649964094161987,29.53
656,20.649964094161987,29.53
657,20.70377516746521,29.53
658,20.70377516746521,29.53
659,20.754505157470703,28.11
660,20.754505157470703,27.99
661,20.81179714202881,27.99
662,20.81179714202881,27.99
663,20.878400087356567,27.99
664,20.878400087356567,27.99
665,20.929768085479736,29.01
666,20.929768085479736,29.01
667,20.983131170272827,29.42
668,20.983131170272827,29.42
669,21.03567409515381,29.42
670,21.086711168289185,29.42
671,21.086711168289185,29.42
672,21.139721155166626,28.21
673,21.139721155166626,28.01
674,21.225011110305786,28.01
675,21.225011110305786,28.01
676,21.277339220046997,28.01
677,21.277339220046997,27.19
678,21.33031916618347,26.72
679,21.33031916618347,26.72
680,21.394795179367065,26.55
681,21.394795179367065,26.55
682,21.453302145004272,26.55
683,21.453302145004272,26.55
684,21.504703044891357,25.42
685,21.504703044891357,25.42
686,21.563202142715454,25.17
687,21.563202142715454,24.96
688,21.61487603187561,24.96
689,21.61487603187561,24.96
690,21.6684091091156,24.96
691,21.6684091091156,24.96
692,21.75249409675598,23.43
693,21.75249409675598,23.46
694,21.80477023124695,23.52
695,21.80477023124695,23.52
696,21.854818105697632,23.52
697,21.854818105697632,22.82
698,21.90504813194275,22.35
699,21.955342054367065,22.38
700,21.955342054367065,22.38
701,22.01286220550537,22.33
702,22.01286220550537,22.33
703,22.07910704612732,22.33
704,22.07910704612732,22.33
705,22.1307590007782,21.08
706,22.1307590007782,21.08
707,22.181034088134766,20.87
708,22.181034088134766,20.87
709,22.24133610725403,20.66
710,22.24133610725403,20.66
711,22.29547119140625,20.12
712,22.347060203552246,19.67
713,22.347060203552246,19.67
714,22.401775121688843,19.43
715,22.401775121688843,19.43
716,22.470972061157227,19.43
717,22.470972061157227,19.43
718,22.52234411239624,18.68
719,22.52234411239624,18.68
720,22.57290005683899,18.32
721,22.57290005683899,18.34
722,22.62377405166626,18.34
723,22.62377405166626,17.91
724,22.67552900314331,17.48
725,22.727686166763306,17.44
726,22.727686166763306,16.88
727,22.783690214157104,16.88
728,22.783690214157104,16.95
729,22.83954620361328,16.95
730,22.83954620361328,16.95
731,22.890591144561768,16.95
732,22.890591144561768,16.13
733,22.945208072662354,16.28
734,22.945208072662354,16.11
735,23.021220207214355,15.94
736,23.021220207214355,15.94
737,23.073249101638794,15.74
738,23.073249101638794,15.74
739,23.123929023742676,15.74
740,23.123929023742676,15.7
741,23.177107095718384,16.1
742,23.177107095718384,16.1
743,23.228899002075195,15.26
744,23.228899002075195,15.26
745,23.2804172039032,13.8
746,23.2804172039032,13.8
747,23.333376169204712,12.76
748,23.384376049041748,12.54
749,23.384376049041748,12.54
750,23.43666100502014,12.54
751,23.49181818962097,11.69
752,23.49181818962097,11.69
753,23.567155122756958,11.68
754,23.567155122756958,11.68
755,23.618635177612305,11.36
756,23.618635177612305,11.36
757,23.673384189605713,11.36
758,23.673384189605713,10.79
759,23.726080179214478,10.76
760,23.783889055252075,10.24
761,23.83927011489868,10.27
762,23.83927011489868,10.27
763,23.892274141311646,10.85
764,23.892274141311646,10.46
765,23.953127145767212,10.46
766,24.015584230422974,10.17
767,24.015584230422974,10.17
768,24.07044219970703,10.17
769,24.07044219970703,9.14
770,24.142648220062256,9.85
771,24.142648220062256,9.39
772,24.192766189575195,8.88
773,24.192766189575195,8.88
774,24.249294996261597,8.88
775,24.249294996261597,8.88
776,24.30211114883423,8.88
777,24.30211114883423,8.88
778,24.370983123779297,7.83
779,24.370983123779297,7.33
780,24.42403507232666,7.41
781,24.42403507232666,7.41
782,24.497616052627563,7.41
783,24.497616052627563,6.89
784,24.555601119995117,5.85
785,24.555601119995117,5.25
786,24.60674810409546,5.27
787,24.60674810409546,5.27
788,24.659260034561157,5.27
789,24.659260034561157,5.27
790,24.709851026535034,5.27
791,24.782458066940308,4.72
792,24.782458066940308,4.72
793,24.833659172058105,4.46
794,24.833659172058105,4.46
795,24.885796070098877,4.46
796,24.885796070098877,6.48
797,24.94198703765869,7.5
798,24.94198703765869,7.5
799,24.993125200271606,8.58
800,24.993125200271606,8.58
801,25.046754121780396,8.58
802,25.046754121780396,8.58
803,25.098169088363647,7.88
804,25.098169088363647,7.92
805,25.161641120910645,7.62
806,25.230390071868896,7.62
807,25.284377098083496,7.62
808,25.284377098083496,6.41
809,25.372721195220947,6.37
810,25.372721195220947,5.73
811,25.427255153656006,5.73
812,25.427255153656006,5.73
813,25.478756189346313,5.73
814,25.478756189346313,5.81
815,25.531050205230713,6.59
816,25.531050205230713,6.59
817,25.582324028015137,5.73
818,25.582324028015137,5.73
819,25.635195016860962,5.73
820,25.635195016860962,5.73
821,25.69626522064209,7.15
822,25.752068996429443,7.37
823,25.752068996429443,7.37
824,25.80340313911438,7.77
825,25.80340313911438,7.77
826,25.85430908203125,7.77
827,25.85430908203125,7.77
828,25.92309308052063,7.99
829,25.92309308052063,7.64
830,25.97601819038391,8.07
831,25.97601819038391,7.99
832,26.02605414390564,7.25
833,26.02605414390564,7.25
834,26.087164163589478,7.25
835,26.087164163589478,7.25
836,26.15086317062378,6.36
837,26.15086317062378,6.36
838,26.201479196548462,6.35
839,26.201479196548462,6.35
840,26.252106189727783,6.35
841,26.252106189727783,6.73
842,26.307382106781006,6.61
843,26.307382106781006,6.61
844,26.35967516899109,5.63
845,26.35967516899109,5.63
846,26.411197185516357,5.61
847,26.411197185516357,5.61
848,26.504444122314453,5.61
849,26.504444122314453,7.91
850,26.564194202423096,8.68
851,26.564194202423096,8.68
852,26.619770050048828,10.37
853,26.619770050048828,10.37
854,26.67983317375183,10.37
855,26.67983317375183,10.37
856,26.73350214958191,10.37
857,26.73350214958191,10.37
858,26.784072160720825,10.37
859,26.784072160720825,10.37
860,26.84794020652771,10.37
861,26.90462613105774,10.37
862,26.90462613105774,10.37
863,26.955934047698975,7.66
864,27.006606101989746,7.66
865,27.077522039413452,7.66
866,27.077522039413452,7.66
867,27.131376028060913,6.9
868,27.131376028060913,6.9
869,27.18440818786621,5.77
870,27.18440818786621,5.77
871,27.248868227005005,5.45
872,27.308032035827637,6.62
873,27.308032035827637,6.62
874,27.358880043029785,6.52
875,27.358880043029785,6.52
876,27.422917127609253,7.01
877,27.422917127609253,7.01
878,27.47776508331299,7.01
879,27.47776508331299,7.01
880,27.528374195098877,8.8
881,27.528374195098877,8.8
882,27.582755088806152,9.49
883,27.582755088806152,9.49
884,27.655818223953247,10.45
885,27.7087721824646,10.45
886,27.7087721824646,10.27
887,27.762046098709106,9.2
888,27.832083225250244,9.8
889,27.88490915298462,9.8
890,27.88490915298462,9.8
891,27.935477018356323,9.8
892,27.935477018356323,14.13
893,27.986756086349487,15.43
894,28.0386700630188,15.85
895,28.0386700630188,15.85
896,28.089985132217407,15.85
897,28.089985132217407,15.85
898,28.140563011169434,15.55
899,28.140563011169434,15.4
900,28.19110918045044,14.57
901,28.242281198501587,14.57
902,28.293808221817017,14.57
903,28.293808221817017,14.57
904,28.346140146255493,15.32
905,28.346140146255493,15.32
906,28.399131059646606,15.91
907,28.399131059646606,15.91
908,28.469451189041138,15.91
909,28.469451189041138,15.91
910,28.522451162338257,16.08
911,28.522451162338257,16.08
912,28.574113130569458,15.41
913,28.574113130569458,15.09
914,28.629329204559326,15.09
915,28.689434051513672,14.47
916,28.791726112365723,13.6
917,28.791726112365723,13.6
918,28.853339195251465,14.22
919,28.906938076019287,14.22
920,28.959460020065308,14.92
921,29.011574029922485,14.96
922,29.011574029922485,14.96
923,29.115044116973877,15.48
924,29.166016101837158,15.48
925,29.166016101837158,14.63
926,29.21641516685486,14.63
927,29.26818609237671,14.63
928,29.26818609237671,14.63
929,29.32339310646057,15.22
930,29.32339310646057,14.64
931,29.43608021736145,14.55
932,29.490401029586792,14.55
933,29.490401029586792,13.95
934,29.545802116394043,13.95
935,29.545802116394043,13.95
936,29.595981121063232,13.62
937,29.595981121063232,13.62
938,29.665489196777344,13.62
939,29.665489196777344,13.62
940,29.715610027313232,13.62
941,29.715610027313232,11.34
942,29.781820058822632,11.34
943,29.781820058822632,10.68
944,29.833386182785034,10.13
945,29.833386182785034,10.13
946,29.88374900817871,10.13
947,29.937525033950806,9.2
948,29.937525033950806,9.2
949,29.988954067230225,23.69
950,30.043569087982178,23.07
951,30.0938560962677,23.07
952,30.0938560962677,23.07
953,30.153335094451904,21.2
954,30.153335094451904,21.2
955,30.2046160697937,20.25
956,30.2046160697937,20.76
957,30.25542712211609,20.76
958,30.25542712211609,20.76
959,30.31113910675049,19.94
960,30.31113910675049,19.94
961,30.36317205429077,19.86
962,30.36317205429077,19.47
963,30.42420506477356,19.47
964,30.475004196166992,19.47
965,30.475004196166992,19.47
966,30.528638124465942,19.68
967,30.607490062713623,19.28
968,30.607490062713623,17.67
969,30.660665035247803,17.67
970,30.712107181549072,17.67
971,30.712107181549072,17.91
972,30.768510103225708,18.18
973,30.824257135391235,17.59
974,30.88937020301819,17.59
975,30.941781997680664,12.28
976,30.941781997680664,12.28
977,31.00067400932312,10.05
978,31.00067400932312,10.05
979,31.06540822982788,10.03
980,31.06540822982788,10.03
981,31.120623111724854,10.43
982,31.120623111724854,10.43
983,31.171422004699707,10.19
984,31.171422004699707,10.19
985,31.23580503463745,9.62
986,31.23580503463745,9.62
987,31.289640188217163,9.62
988,31.289640188217163,9.62
989,31.344749212265015,8.39
990,31.344749212265015,8.39
