id,sim_time,y
0,0.0,29.4
1,0.06518912315368652,29.4
2,0.13198018074035645,29.38
3,0.1931450366973877,29.37
4,0.2503390312194824,29.35
5,0.2503390312194824,29.35
6,0.30113911628723145,29.35
7,0.30113911628723145,29.35
8,0.353438138961792,29.37
9,0.353438138961792,29.37
10,0.42239904403686523,29.36
11,0.42239904403686523,29.38
12,0.4789130687713623,29.38
13,0.5336520671844482,29.43
14,0.5895910263061523,29.43
15,0.5895910263061523,29.33
16,0.6412680149078369,29.39
17,0.6412680149078369,29.39
18,0.6956782341003418,29.37
19,0.7526531219482422,29.33
20,0.7526531219482422,29.33
21,0.8051021099090576,29.37
22,0.8576052188873291,29.39
23,0.908390998840332,29.38
24,0.908390998840332,29.38
25,0.9586632251739502,29.37
26,0.9586632251739502,29.35
27,1.009695053100586,29.35
28,1.009695053100586,29.36
29,1.0624442100524902,29.38
30,1.0624442100524902,29.38
31,1.1167950630187988,29.34
32,1.1167950630187988,29.36
33,1.1721651554107666,29.36
34,1.2380831241607666,29.36
35,1.2908780574798584,29.34
36,1.3543260097503662,29.34
37,1.4062042236328125,29.36
38,1.4062042236328125,29.39
39,1.4586470127105713,29.36
40,1.5308301448822021,29.36
41,1.5308301448822021,29.35
42,1.5858290195465088,29.39
43,1.5858290195465088,29.39
44,1.6376900672912598,29.36
45,1.6899192333221436,29.37
46,1.6899192333221436,29.38
47,1.7439939975738525,29.4
48,1.7989380359649658,29.37
49,1.7989380359649658,29.37
50,1.8520112037658691,29.37
51,1.8520112037658691,29.37
52,1.9086410999298096,29.36
53,1.9086410999298096,29.36
54,1.9601290225982666,29.36
55,1.9601290225982666,29.36
56,2.013362169265747,29.36
57,2.013362169265747,29.36
58,2.1212401390075684,29.33
59,2.2063581943511963,29.33
60,2.258477210998535,29.37
61,2.258477210998535,29.37
62,2.3692471981048584,29.35
63,2.4973981380462646,29.36
64,2.556810140609741,29.36
65,2.643745183944702,29.38
66,2.6958930492401123,29.38
67,2.7470991611480713,29.37
68,2.7470991611480713,29.39
69,2.8016531467437744,29.36
70,2.8016531467437744,29.35
71,2.8529510498046875,29.37
72,2.8529510498046875,29.38
73,2.909302234649658,29.38
74,2.909302234649658,29.35
75,2.961383104324341,29.35
76,2.961383104324341,29.35
77,3.017425060272217,29.37
78,3.0690340995788574,29.39
79,3.1196720600128174,29.39
80,3.1196720600128174,29.39
81,3.170103073120117,29.39
82,3.225694179534912,29.35
83,3.225694179534912,29.38
84,3.2773561477661133,29.35
85,3.331217050552368,29.35
86,3.384754180908203,29.34
87,3.384754180908203,29.34
88,3.4456450939178467,29.36
89,3.557178020477295,29.34
90,3.6597330570220947,29.36
91,3.6597330570220947,29.36
92,3.7160751819610596,29.36
93,3.7160751819610596,29.36
94,3.768242120742798,28.2
95,3.768242120742798,28.2
96,3.818725109100342,27.93
97,3.8710060119628906,27.52
98,3.8710060119628906,27.56
99,3.9215810298919678,26.75
100,3.9215810298919678,26.8
101,3.9781382083892822,26.52
102,3.9781382083892822,26.52
103,4.0292840003967285,26.52
104,4.092472076416016,25.7
105,4.1438140869140625,25.64
106,4.1981401443481445,25.4
107,4.304688215255737,25.01
108,4.412970066070557,25.65
109,4.467436075210571,25.65
110,4.467436075210571,26.48
111,4.522923231124878,26.48
112,4.522923231124878,25.91
113,4.626429080963135,25.95
114,4.678985118865967,26.05
115,4.7311201095581055,25.55
116,4.782117128372192,26.46
117,4.782117128372192,26.56
118,4.8582680225372314,26.56
119,4.8582680225372314,25.82
120,4.959313154220581,26.23
121,4.959313154220581,26.27
122,5.010892152786255,26.42
123,5.145228147506714,27.06
124,5.195505142211914,26.74
125,5.195505142211914,26.91
126,5.247417211532593,26.91
127,5.298638105392456,26.91
128,5.298638105392456,26.91
129,5.416280031204224,27.4
130,5.466899156570435,27.4
131,5.466899156570435,28.93
132,5.537100076675415,29.13
133,5.537100076675415,29.13
134,5.587989091873169,29.32
135,5.6502721309661865,29.09
136,5.704039096832275,29.38
137,5.777095079421997,29.38
138,5.827134132385254,29.38
139,5.827134132385254,30.87
140,5.8798511028289795,31.15
141,5.8798511028289795,31.15
142,5.930832147598267,31.15
143,5.930832147598267,31.15
144,5.981374025344849,31.02
145,6.185853004455566,42.67
146,6.292075157165527,43.21
147,6.371875047683716,44.18
148,6.460804224014282,44.94
149,6.460804224014282,45.07
150,6.585470199584961,45.46
151,6.637041091918945,45.74
152,6.637041091918945,45.78
153,6.6928770542144775,46.03
154,6.744665145874023,46.03
155,6.80695104598999,46.73
156,6.860332012176514,57.49
157,6.860332012176514,57.53
158,6.966937065124512,57.53
159,6.966937065124512,57.53
160,7.0283730030059814,57.88
161,7.08710503578186,58.13
162,7.08710503578186,58.85
163,7.138346195220947,58.63
164,7.138346195220947,58.63
165,7.274687051773071,59.54
166,7.331363201141357,59.62
167,7.435436010360718,58.01
168,7.486114025115967,57.67
169,7.486114025115967,57.67
170,7.542096138000488,57.64
171,7.542096138000488,57.64
172,7.627770185470581,57.59
173,7.7446510791778564,56.99
174,7.800466060638428,57.67
175,7.800466060638428,57.75
176,7.850725173950195,57.67
177,7.907812118530273,57.5
178,7.9604551792144775,57.42
179,8.015068054199219,56.7
180,8.075134038925171,56.53
181,8.127413034439087,57.29
182,8.181501150131226,56.44
183,8.235754013061523,56.48
184,8.286585092544556,56.99
185,8.33760118484497,57.17
186,8.33760118484497,57.17
187,8.388621091842651,57.16
188,8.388621091842651,56.78
189,8.440447092056274,56.92
190,8.560148000717163,57.72
191,8.560148000717163,57.72
192,8.611378192901611,57.23
193,8.611378192901611,57.02
194,8.662100076675415,56.77
195,8.714593172073364,56.88
196,8.770195007324219,56.88
197,8.826472043991089,57.21
198,8.926055192947388,56.3
199,8.97628116607666,56.25
200,8.97628116607666,56.25
201,9.027151107788086,57.24
202,9.085064172744751,57.63
203,9.085064172744751,57.63
204,9.137937068939209,56.13
205,9.137937068939209,56.13
206,9.193456172943115,56.0
207,9.193456172943115,56.0
208,9.251564025878906,56.3
209,9.31924819946289,56.3
210,9.31924819946289,56.02
211,9.397824048995972,56.38
212,9.452451229095459,45.61
213,9.452451229095459,44.68
214,9.508913040161133,44.67
215,9.559205055236816,44.67
216,9.559205055236816,44.35
217,9.609317064285278,44.35
218,9.609317064285278,44.03
219,9.659334182739258,44.03
220,9.659334182739258,44.89
221,9.765031099319458,43.8
222,9.818326234817505,43.8
223,9.818326234817505,42.83
224,9.90624213218689,42.97
225,9.965008020401001,42.44
226,10.01610517501831,43.25
227,10.133153200149536,42.09
228,10.133153200149536,42.09
229,10.184001207351685,42.08
230,10.236146211624146,44.62
231,10.236146211624146,44.46
232,10.286275148391724,44.46
233,10.346697092056274,44.26
234,10.397960186004639,44.26
235,10.449207067489624,42.75
236,10.449207067489624,42.75
237,10.500876188278198,42.75
238,10.500876188278198,43.53
239,10.566062211990356,43.33
240,10.616748094558716,43.33
241,10.683670043945312,43.33
242,10.799748182296753,42.67
243,10.851623058319092,42.79
244,10.905768156051636,42.46
245,10.905768156051636,41.99
246,10.956422090530396,41.99
247,10.956422090530396,42.08
248,11.009722232818604,42.16
249,11.133626222610474,42.98
250,11.193787097930908,42.98
251,11.245121002197266,42.97
252,11.245121002197266,42.97
253,11.321698188781738,41.23
254,11.321698188781738,41.23
255,11.372765064239502,42.25
256,11.372765064239502,41.85
257,11.425493001937866,41.85
258,11.476056098937988,40.61
259,11.476056098937988,40.4
260,11.533282041549683,40.4
261,11.58816909790039,40.4
262,11.648555040359497,51.79
263,11.703326225280762,51.79
264,11.759184122085571,61.19
265,11.812113046646118,60.38
266,11.812113046646118,59.98
267,11.866671085357666,59.98
268,11.866671085357666,59.98
269,11.91745400428772,63.06
270,11.91745400428772,63.06
271,11.973465204238892,62.93
272,12.02425217628479,62.5
273,12.02425217628479,62.5
274,12.07588005065918,63.19
275,12.07588005065918,63.19
276,12.131433010101318,61.97
277,12.131433010101318,61.97
278,12.19140100479126,61.39
279,12.19140100479126,61.39
280,12.241412162780762,62.23
281,12.241412162780762,62.49
282,12.294313192367554,62.06
283,12.294313192367554,62.24
284,12.348194122314453,61.78
285,12.398308038711548,62.09
286,12.398308038711548,61.83
287,12.461241006851196,60.83
288,12.51791501045227,60.83
289,12.570840120315552,58.61
290,12.622085094451904,58.41
291,12.622085094451904,58.41
292,12.709907054901123,58.41
293,12.82582402229309,56.77
294,12.880344152450562,65.99
295,12.880344152450562,66.02
296,12.937549114227295,65.08
297,12.937549114227295,65.32
298,13.129552125930786,63.77
299,13.24416708946228,63.77
300,13.298267126083374,63.15
301,13.350503206253052,63.7
302,13.401743173599243,64.14
303,13.401743173599243,64.14
304,13.458200216293335,63.48
305,13.458200216293335,63.48
306,13.509650230407715,63.72
307,13.509650230407715,63.72
308,13.560050010681152,63.63
309,13.560050010681152,63.63
310,13.617387056350708,62.76
311,13.707849025726318,62.81
312,13.707849025726318,62.81
313,13.758855104446411,62.47
314,13.758855104446411,62.47
315,13.821645021438599,62.47
316,13.875978231430054,61.84
317,13.995550155639648,59.5
318,14.046924114227295,59.5
319,14.156577110290527,63.58
320,14.156577110290527,63.58
321,14.21854305267334,63.58
322,14.21854305267334,63.58
323,14.295859098434448,61.02
324,14.295859098434448,61.02
325,14.50405216217041,60.23
326,14.56125521659851,59.92
327,14.615902185440063,60.04
328,14.700265169143677,59.72
329,14.847498178482056,43.91
330,14.952126026153564,57.16
331,15.002207040786743,57.16
332,15.055646181106567,56.39
333,15.112296104431152,57.08
334,15.112296104431152,69.21
335,15.169023036956787,69.21
336,15.221368074417114,67.72
337,15.273267030715942,67.72
338,15.273267030715942,67.72
339,15.32619023323059,58.73
340,15.378258228302002,58.25
341,15.428828001022339,58.25
342,15.493569135665894,57.74
343,15.549270153045654,57.23
344,15.549270153045654,57.23
345,15.60049319267273,57.23
346,15.60049319267273,47.92
347,15.65373706817627,56.88
348,15.65373706817627,56.88
349,15.705047130584717,56.88
350,15.767510175704956,55.92
351,15.826151132583618,53.99
352,15.91070818901062,53.99
353,15.966007232666016,52.12
354,16.01678204536438,52.12
355,16.01678204536438,52.12
356,16.073254108428955,52.12
357,16.073254108428955,44.6
358,16.125704050064087,50.7
359,16.125704050064087,50.42
360,16.17598009109497,50.42
361,16.256486177444458,55.06
362,16.256486177444458,55.62
363,16.30810308456421,55.62
364,16.376979112625122,53.52
365,16.42852210998535,53.52
366,16.50219202041626,50.63
367,16.58768606185913,50.63
368,16.638981103897095,49.52
369,16.638981103897095,49.52
370,16.69206404685974,49.52
371,16.69206404685974,49.52
372,16.746243000030518,48.93
373,16.746243000030518,48.93
374,16.796322107315063,48.93
375,16.796322107315063,48.93
376,16.848847150802612,47.35
377,16.848847150802612,47.12
378,16.9065101146698,47.12
379,16.96573805809021,47.12
380,16.96573805809021,48.05
381,17.01796817779541,48.05
382,17.070410013198853,47.32
383,17.070410013198853,47.32
384,17.12162208557129,47.54
385,17.12162208557129,47.54
386,17.17389702796936,43.26
387,17.17389702796936,46.91
388,17.229337215423584,46.91
389,17.285625219345093,46.91
390,17.285625219345093,43.11
391,17.360843181610107,44.4
392,17.360843181610107,44.93
393,17.528871059417725,45.17
394,17.579207181930542,43.6
395,17.579207181930542,43.25
396,17.63162612915039,42.89
397,17.63162612915039,42.89
398,17.735619068145752,42.25
399,17.735619068145752,42.25
400,17.79005718231201,41.57
401,17.841464042663574,41.3
402,17.897537231445312,40.84
403,17.897537231445312,40.84
404,17.97578501701355,40.46
405,17.97578501701355,40.46
406,18.029742002487183,39.69
407,18.029742002487183,39.69
408,18.0818350315094,39.14
409,18.0818350315094,39.14
410,18.135356187820435,40.67
411,18.18806219100952,40.54
412,18.254430055618286,40.14
413,18.254430055618286,40.14
414,18.327622175216675,40.14
415,18.378563165664673,38.63
416,18.378563165664673,38.64
417,18.430702209472656,38.44
418,18.485212087631226,38.15
419,18.485212087631226,37.38
420,18.53609800338745,37.46
421,18.587459087371826,36.89
422,18.587459087371826,36.89
423,18.66871404647827,36.53
424,18.750039100646973,39.11
425,18.750039100646973,39.54
426,18.89741015434265,39.29
427,18.89741015434265,39.12
428,18.975720167160034,38.43
429,19.02944016456604,38.72
430,19.09012722969055,38.77
431,19.09012722969055,38.97
432,19.14038920402527,38.99
433,19.321951150894165,39.03
434,19.377331018447876,40.03
435,19.431044101715088,40.03
436,19.489070177078247,39.73
437,19.489070177078247,39.73
438,19.54153800010681,39.13
439,19.591637134552002,38.84
440,19.591637134552002,38.84
441,19.644801139831543,39.21
442,19.70909810066223,39.35
443,19.759640216827393,39.72
444,19.759640216827393,40.07
445,19.81199812889099,39.77
446,19.87456512451172,39.98
447,19.928733110427856,40.62
448,20.032055139541626,40.03
449,20.08446216583252,40.71
450,20.13665008544922,40.71
451,20.13665008544922,41.01
452,20.2050940990448,40.79
453,20.2050940990448,40.51
454,20.257910013198853,41.84
455,20.311857223510742,41.77
456,20.311857223510742,40.73
457,20.366774082183838,40.8
458,20.366774082183838,41.38
459,20.428699016571045,41.38
460,20.484673023223877,41.04
461,20.540685176849365,41.19
462,20.540685176849365,41.19
463,20.59230899810791,41.15
464,20.59230899810791,41.15
465,20.67382502555847,40.95
466,20.78058409690857,41.03
467,20.831311225891113,41.03
468,21.001450061798096,41.67
469,21.12018609046936,41.67
470,21.264161109924316,41.39
471,21.264161109924316,40.97
472,21.316087007522583,40.97
473,21.390214204788208,40.96
474,21.539003133773804,42.71
475,21.539003133773804,42.17
476,21.59063220024109,42.2
477,21.64570713043213,42.2
478,21.696049213409424,42.08
479,21.748990058898926,42.08
480,21.80223512649536,42.0
481,21.80223512649536,41.87
482,21.884494066238403,42.52
483,21.884494066238403,42.7
484,22.05644416809082,42.6
485,22.107586145401,42.9
486,22.16071915626526,44.62
487,22.16071915626526,44.62
488,22.213422060012817,44.62
489,22.265900135040283,44.62
490,22.325539112091064,43.53
491,22.37811803817749,43.58
492,22.37811803817749,43.58
493,22.435501098632812,43.19
494,22.488888025283813,43.45
495,22.54525899887085,38.6
496,22.54525899887085,38.6
497,22.60014510154724,39.39
498,22.60014510154724,39.39
499,22.653282165527344,39.58
500,22.653282165527344,39.58
501,22.706053018569946,39.46
502,22.772348165512085,39.18
503,22.82910418510437,35.77
504,22.889231204986572,35.47
505,22.95073103904724,35.46
506,22.95073103904724,35.46
507,23.01901412010193,36.17
508,23.079923152923584,34.96
509,23.13122010231018,35.55
510,23.189345121383667,35.55
511,23.244867086410522,35.07
512,23.317390203475952,35.98
513,23.317390203475952,36.03
514,23.369018077850342,34.96
515,23.442694187164307,34.99
516,23.442694187164307,34.92
517,23.493699073791504,34.69
518,23.54617404937744,35.26
519,23.54617404937744,35.26
520,23.600977182388306,35.73
521,23.600977182388306,35.73
522,23.656861066818237,35.75
523,23.656861066818237,35.75
524,23.720504999160767,35.58
525,23.720504999160767,35.58
526,23.778407096862793,35.73
527,23.778407096862793,35.73
528,23.85215711593628,35.89
529,23.85215711593628,36.42
530,23.916287183761597,36.42
531,24.000529050827026,36.72
532,24.000529050827026,36.72
533,24.0573570728302,35.88
534,24.0573570728302,36.07
535,24.112519025802612,36.2
536,24.165303230285645,36.36
537,24.165303230285645,36.64
538,24.27880620956421,37.38
539,24.335682153701782,36.7
540,24.335682153701782,36.73
541,24.386349201202393,37.07
542,24.386349201202393,36.88
543,24.43845510482788,36.99
544,24.49070906639099,37.27
545,24.546090126037598,37.27
546,24.65762710571289,37.48
547,24.709131002426147,35.51
548,24.759605169296265,36.31
549,24.81086301803589,36.28
550,24.81086301803589,35.79
551,24.893963098526,36.06
552,24.893963098526,36.29
553,24.945879220962524,36.29
554,25.054777145385742,36.63
555,25.1082181930542,37.01
556,25.17671823501587,37.69
557,25.17671823501587,34.57
558,25.243717193603516,34.57
559,25.37098002433777,34.97
560,25.425531148910522,34.72
561,25.497810125350952,34.69
562,25.497810125350952,34.7
563,25.573973178863525,34.7
564,25.719268083572388,34.53
565,25.772593021392822,34.63
566,25.772593021392822,34.63
567,25.826741218566895,34.64
568,25.883838176727295,34.42
569,25.938761234283447,34.43
570,25.938761234283447,34.37
571,26.043644189834595,34.39
572,26.18730115890503,34.92
573,26.24102020263672,34.96
574,26.37523317337036,34.81
575,26.431729078292847,34.9
576,26.431729078292847,34.95
