id,sim_time,error
214,6.393509149551392,5.74
215,6.393509149551392,5.48
216,6.444425106048584,5.68
217,6.444425106048584,5.67
218,6.495959997177124,5.67
219,6.495959997177124,5.86
220,6.548668146133423,6.27
221,6.548668146133423,6.27
222,6.60169792175293,7.25
223,6.60169792175293,7.06
224,6.655617952346802,7.52
225,6.7081780433654785,7.31
226,6.7081780433654785,6.57
227,6.759047985076904,6.34
228,6.759047985076904,5.76
229,6.812546968460083,5.76
230,6.863677978515625,5.18
231,6.863677978515625,6.02
232,6.914401054382324,6.48
233,6.914401054382324,5.86
234,6.964949131011963,5.66
235,6.964949131011963,5.31
236,7.015340089797974,6.19
237,7.015340089797974,5.18
238,7.06698203086853,5.18
239,7.117033004760742,4.83
240,7.117033004760742,4.81
241,7.173676013946533,4.81
242,7.173676013946533,4.81
243,7.23691201210022,4.97
244,7.23691201210022,4.97
245,7.2869250774383545,5.39
246,7.337299108505249,5.39
247,7.337299108505249,5.39
248,7.404415130615234,4.46
249,7.404415130615234,4.46
250,7.4635679721832275,4.52
251,7.526442050933838,4.23
252,7.526442050933838,5.25
253,7.580331087112427,4.87
254,7.580331087112427,4.44
255,7.637877941131592,4.44
256,7.637877941131592,5.1
257,7.693596124649048,5.1
258,7.744594097137451,4.74
259,7.744594097137451,4.5
260,7.796250104904175,4.5
261,7.796250104904175,3.5
262,7.848443984985352,3.23
263,7.848443984985352,3.23
264,7.89897608757019,4.44
265,7.89897608757019,3.86
266,7.949643135070801,3.58
267,7.949643135070801,4.09
268,8.001585960388184,4.06
269,8.001585960388184,3.91
270,8.055694103240967,3.86
271,8.055694103240967,3.58
272,8.113723039627075,3.58
273,8.167701959609985,3.2
274,8.167701959609985,3.2
275,8.218261957168579,3.25
276,8.218261957168579,3.25
277,8.285989999771118,3.55
278,8.285989999771118,3.36
279,8.33764910697937,3.48
280,8.33764910697937,3.51
281,8.389841079711914,3.51
282,8.389841079711914,3.51
283,8.462475061416626,3.48
284,8.462475061416626,3.77
285,8.514008045196533,3.91
286,8.514008045196533,3.91
287,8.56463098526001,4.07
288,8.56463098526001,4.29
289,8.616529941558838,4.29
290,8.616529941558838,4.29
291,8.6683509349823,4.74
292,8.6683509349823,5.0
293,8.71940302848816,5.0
294,8.71940302848816,5.2
295,8.770648956298828,5.22
296,8.770648956298828,5.22
297,8.880759000778198,5.84
298,8.880759000778198,6.22
299,8.95667815208435,6.25
300,8.95667815208435,6.25
301,9.009637117385864,6.47
302,9.009637117385864,6.47
303,9.062397003173828,9.13
304,9.133629083633423,7.12
305,9.133629083633423,7.11
306,9.188769102096558,7.18
307,9.188769102096558,7.26
308,9.243773937225342,7.56
309,9.243773937225342,7.81
310,9.294494152069092,7.81
311,9.294494152069092,7.74
312,9.347010135650635,8.16
313,9.347010135650635,8.16
314,9.406613111495972,8.16
315,9.406613111495972,8.16
316,9.457664012908936,8.48
317,9.457664012908936,8.48
318,9.512386083602905,8.48
319,9.512386083602905,8.89
320,9.569190979003906,8.95
321,9.569190979003906,8.95
322,9.624540090560913,9.32
323,9.624540090560913,9.32
324,9.675701141357422,9.44
325,9.675701141357422,9.44
326,9.743294954299927,9.71
327,9.743294954299927,9.86
328,9.810651063919067,10.04
329,9.861308097839355,10.24
330,9.861308097839355,10.24
331,9.916975021362305,10.44
332,9.916975021362305,10.44
333,9.97448205947876,10.52
334,9.97448205947876,10.52
335,10.02477502822876,10.69
336,10.02477502822876,10.69
337,10.075092077255249,10.92
338,10.075092077255249,10.92
339,10.12749695777893,10.84
340,10.12749695777893,10.84
341,10.181450128555298,11.06
342,10.181450128555298,11.06
343,10.239830017089844,11.13
344,10.239830017089844,11.01
345,10.293930053710938,11.28
346,10.293930053710938,11.28
347,10.349655151367188,11.7
348,10.349655151367188,11.7
349,10.399912118911743,11.8
350,10.399912118911743,11.8
351,10.455261945724487,11.78
352,10.455261945724487,11.86
353,10.51587700843811,12.15
354,10.51587700843811,12.15
355,10.566976070404053,12.38
356,10.566976070404053,12.38
357,10.617321968078613,12.29
358,10.617321968078613,12.31
359,10.677082061767578,12.46
360,10.677082061767578,12.46
361,10.755491971969604,12.83
362,10.755491971969604,12.81
363,10.815835952758789,12.87
364,10.815835952758789,12.87
365,10.866750001907349,13.13
366,10.866750001907349,13.17
367,10.928406953811646,13.51
368,10.928406953811646,13.51
369,10.980464935302734,13.72
370,10.980464935302734,13.69
371,11.03262209892273,13.88
372,11.03262209892273,14.15
373,11.087528944015503,14.28
374,11.144036054611206,14.28
375,11.144036054611206,14.19
376,11.205955982208252,14.29
377,11.205955982208252,14.69
378,11.258904933929443,15.01
379,11.258904933929443,14.94
380,11.31008005142212,15.55
381,11.31008005142212,15.55
382,11.363785982131958,15.58
383,11.363785982131958,15.69
384,11.416510105133057,15.92
385,11.416510105133057,16.2
386,11.467020034790039,16.2
387,11.467020034790039,16.2
388,11.518963098526001,16.23
389,11.518963098526001,16.31
390,11.573342084884644,16.09
391,11.573342084884644,16.09
392,11.628459930419922,16.1
393,11.628459930419922,16.21
394,11.679090023040771,16.52
395,11.679090023040771,16.52
396,11.733360052108765,16.66
397,11.733360052108765,16.2
398,11.78410005569458,16.43
399,11.78410005569458,16.43
400,11.835803985595703,16.5
401,11.835803985595703,16.72
402,11.89858102798462,16.67
403,11.89858102798462,16.89
404,11.949368953704834,16.94
405,11.949368953704834,16.94
406,12.000002145767212,16.94
407,12.000002145767212,16.9
408,12.053925037384033,17.18
409,12.053925037384033,17.18
410,12.106729984283447,17.43
411,12.106729984283447,17.43
412,12.15775203704834,17.71
413,12.15775203704834,17.71
414,12.210237979888916,17.5
415,12.210237979888916,17.68
416,12.260262966156006,17.59
417,12.313041925430298,17.73
418,12.313041925430298,17.84
419,12.424951076507568,18.13
420,12.424951076507568,18.48
421,12.475803136825562,18.38
422,12.475803136825562,18.44
423,12.529053926467896,18.41
424,12.586451053619385,18.53
425,12.586451053619385,18.69
426,12.645591020584106,18.55
427,12.645591020584106,18.68
428,12.696083068847656,18.61
429,12.696083068847656,18.64
430,12.77563214302063,18.66
431,12.77563214302063,18.86
432,12.8333420753479,18.71
433,12.8333420753479,18.82
434,12.887243032455444,19.14
435,12.887243032455444,19.21
436,12.93843698501587,19.35
437,12.989077091217041,19.58
438,12.989077091217041,19.6
439,13.040868043899536,19.89
440,13.040868043899536,19.89
441,13.092761993408203,19.83
442,13.092761993408203,19.75
443,13.150833129882812,20.08
444,13.203532934188843,20.27
445,13.203532934188843,20.27
446,13.255465030670166,20.58
447,13.255465030670166,20.58
448,13.317239046096802,20.75
449,13.317239046096802,20.75
450,13.37474012374878,21.18
451,13.37474012374878,21.18
452,13.433727025985718,21.34
453,13.433727025985718,21.28
454,13.490456104278564,21.6
455,13.490456104278564,21.6
456,13.543286085128784,21.8
457,13.543286085128784,21.8
458,13.593465089797974,21.88
459,13.593465089797974,21.88
460,13.649013042449951,22.23
461,13.649013042449951,22.35
462,13.70696210861206,22.34
463,13.70696210861206,22.34
464,13.760746955871582,22.54
465,13.760746955871582,22.66
466,13.822330951690674,22.71
467,13.822330951690674,22.71
468,13.873280048370361,22.89
469,13.873280048370361,22.89
470,13.927469968795776,22.92
471,13.927469968795776,22.95
472,13.980252027511597,27.12
473,13.980252027511597,26.88
474,14.035829067230225,26.8
475,14.035829067230225,27.57
476,14.093173027038574,27.7
477,14.093173027038574,27.38
478,14.147752046585083,27.32
479,14.147752046585083,27.32
480,14.199172973632812,27.51
481,14.199172973632812,27.49
482,14.254822969436646,27.49
483,14.305150985717773,28.29
484,14.305150985717773,27.83
485,14.36714792251587,28.34
486,14.36714792251587,28.34
487,14.419337034225464,28.56
488,14.419337034225464,28.2
489,14.480576992034912,28.21
490,14.480576992034912,27.99
491,14.535162925720215,28.08
492,14.535162925720215,28.08
493,14.593163967132568,29.03
494,14.593163967132568,28.8
495,14.657585144042969,28.9
496,14.657585144042969,29.41
497,14.71251392364502,29.31
498,14.71251392364502,29.26
499,14.762829065322876,29.28
500,14.762829065322876,29.28
501,14.82144808769226,28.91
502,14.82144808769226,28.91
503,14.872787952423096,28.86
504,14.872787952423096,29.39
505,14.924937009811401,29.32
506,14.924937009811401,29.27
507,14.98310399055481,29.32
508,14.98310399055481,29.64
509,15.03310513496399,28.94
510,15.03310513496399,28.94
511,15.103543996810913,28.94
512,15.103543996810913,28.94
513,15.164252042770386,29.24
514,15.164252042770386,29.24
515,15.221683979034424,36.83
516,15.221683979034424,36.88
517,15.275588989257812,36.01
518,15.335777044296265,36.48
519,15.388813972473145,36.26
520,15.388813972473145,36.26
521,15.442476987838745,36.09
522,15.442476987838745,35.83
523,15.514017105102539,35.83
524,15.514017105102539,35.83
525,15.569776058197021,36.18
526,15.569776058197021,36.14
527,15.621423959732056,36.87
528,15.621423959732056,36.87
529,15.673277139663696,36.61
530,15.673277139663696,36.6
531,15.72492504119873,36.2
532,15.72492504119873,36.2
533,15.780770063400269,35.9
534,15.780770063400269,35.9
535,15.83791708946228,36.55
536,15.83791708946228,36.55
537,15.892341136932373,36.32
538,15.892341136932373,36.32
539,15.944616079330444,34.28
540,15.944616079330444,34.28
541,16.000608921051025,36.25
542,16.053986072540283,36.72
543,16.10478115081787,25.76
544,16.10478115081787,37.35
545,16.162436962127686,37.35
546,16.162436962127686,36.8
547,16.21326994895935,36.8
548,16.21326994895935,36.8
549,16.267210960388184,22.05
550,16.267210960388184,22.05
551,16.319241046905518,35.32
552,16.319241046905518,35.32
553,16.373430967330933,35.32
554,16.373430967330933,35.32
555,16.42869997024536,36.2
556,16.42869997024536,35.73
557,16.492126941680908,36.24
558,16.492126941680908,36.24
559,16.545103073120117,36.24
560,16.545103073120117,36.24
561,16.59593415260315,35.64
562,16.59593415260315,35.64
563,16.64702010154724,34.23
564,16.64702010154724,34.23
565,16.697437047958374,35.13
566,16.748099088668823,35.13
567,16.748099088668823,35.13
568,16.803362131118774,24.61
569,16.803362131118774,34.33
570,16.853551149368286,34.13
571,16.853551149368286,34.13
572,16.903815984725952,33.82
573,16.903815984725952,34.02
574,16.956329107284546,34.02
575,17.0074520111084,34.02
576,17.064451932907104,32.05
577,17.064451932907104,32.05
578,17.138772010803223,32.05
579,17.138772010803223,18.81
580,17.192162036895752,18.81
581,17.243330001831055,31.44
582,17.243330001831055,31.44
583,17.32555103302002,19.78
584,17.32555103302002,32.04
585,17.376840114593506,31.36
586,17.376840114593506,32.18
587,17.428184986114502,32.18
588,17.428184986114502,32.18
589,17.49426794052124,18.2
590,17.49426794052124,30.48
591,17.547970056533813,31.54
592,17.547970056533813,31.54
593,17.59936499595642,31.54
594,17.59936499595642,31.54
595,17.652907133102417,13.67
596,17.652907133102417,22.21
597,17.70392107963562,21.67
598,17.70392107963562,21.67
599,17.755702018737793,21.67
600,17.755702018737793,21.67
601,17.828895092010498,21.17
602,17.828895092010498,21.17
603,17.885854959487915,20.7
604,17.885854959487915,20.7
605,17.94242215156555,20.7
606,17.94242215156555,11.58
607,17.99772000312805,21.12
608,17.99772000312805,21.12
609,18.0483980178833,21.12
610,18.0483980178833,21.12
611,18.099377155303955,21.62
612,18.099377155303955,21.22
613,18.151713132858276,19.71
614,18.151713132858276,19.71
615,18.21057105064392,19.71
616,18.21057105064392,20.06
617,18.26553201675415,18.83
618,18.26553201675415,18.83
619,18.31600308418274,18.05
620,18.31600308418274,18.05
621,18.369558095932007,18.05
622,18.369558095932007,18.05
623,18.425370931625366,17.95
624,18.425370931625366,16.89
625,18.4757821559906,16.5
626,18.4757821559906,16.5
627,18.53073000907898,16.5
628,18.53073000907898,16.5
629,18.585529088974,18.58
630,18.585529088974,18.58
631,18.63683795928955,18.58
632,18.63683795928955,18.58
633,18.68696904182434,18.58
634,18.68696904182434,18.58
635,18.747311115264893,18.5
636,18.747311115264893,17.48
637,18.801485061645508,17.48
638,18.801485061645508,17.48
639,18.85174298286438,17.48
640,18.903321027755737,17.5
641,18.903321027755737,17.5
642,18.954463005065918,17.47
643,18.954463005065918,17.47
644,19.008270978927612,17.47
645,19.008270978927612,17.47
646,19.05894708633423,17.65
647,19.05894708633423,18.37
648,19.114124059677124,18.37
649,19.114124059677124,18.37
650,19.168647050857544,6.04
651,19.168647050857544,6.04
652,19.21911311149597,17.0
653,19.21911311149597,17.0
654,19.271008014678955,17.0
655,19.271008014678955,17.0
656,19.337116956710815,17.65
657,19.337116956710815,16.94
658,19.38848304748535,16.33
659,19.38848304748535,16.33
660,19.440169095993042,16.88
661,19.440169095993042,16.88
662,19.499048948287964,16.88
663,19.499048948287964,18.07
664,19.55013108253479,18.07
665,19.55013108253479,18.07
666,19.60075092315674,18.07
667,19.60075092315674,18.07
668,19.67028498649597,1.91
669,19.67028498649597,16.09
670,19.7204270362854,17.02
671,19.7204270362854,17.02
672,19.77563214302063,16.35
673,19.77563214302063,16.66
674,19.836101055145264,16.17
675,19.836101055145264,16.17
676,19.887063026428223,15.52
677,19.887063026428223,15.52
678,19.942774057388306,15.47
679,19.942774057388306,15.39
680,19.997128009796143,15.25
681,19.997128009796143,15.25
682,20.049808025360107,16.75
683,20.049808025360107,16.75
684,20.10060715675354,12.71
685,20.10060715675354,13.86
686,20.151160955429077,12.22
687,20.151160955429077,12.22
688,20.20241904258728,13.28
689,20.20241904258728,13.28
690,20.254475116729736,12.64
691,20.254475116729736,12.26
692,20.31281805038452,12.8
693,20.31281805038452,12.29
694,20.365046977996826,12.67
695,20.365046977996826,12.03
696,20.416362047195435,11.82
697,20.416362047195435,12.25
698,20.484219074249268,11.58
699,20.484219074249268,11.58
700,20.535388946533203,10.66
701,20.535388946533203,10.66
702,20.59535503387451,10.7
703,20.59535503387451,10.7
704,20.656157970428467,10.2
705,20.656157970428467,11.47
706,20.70705795288086,11.45
707,20.70705795288086,11.45
708,20.759366989135742,11.22
709,20.759366989135742,11.22
710,20.812133073806763,10.27
711,20.812133073806763,10.27
712,20.87103796005249,11.0
713,20.87103796005249,11.0
714,20.932899951934814,10.24
715,20.932899951934814,9.38
716,20.988970041275024,9.81
717,20.988970041275024,9.14
718,21.05958104133606,9.77
719,21.05958104133606,9.4
720,21.112380027770996,9.26
721,21.112380027770996,9.42
722,21.168457984924316,9.08
723,21.22053599357605,8.93
724,21.22053599357605,8.93
725,21.274505138397217,8.9
726,21.274505138397217,8.65
727,21.329326152801514,8.55
728,21.329326152801514,8.62
729,21.38302493095398,8.21
730,21.38302493095398,8.21
731,21.436257123947144,7.8
732,21.436257123947144,7.8
733,21.4911630153656,8.15
734,21.4911630153656,8.15
735,21.54228115081787,6.99
736,21.54228115081787,6.99
737,21.594336986541748,6.68
738,21.594336986541748,7.5
739,21.650789976119995,7.27
740,21.708145141601562,7.1
741,21.75915002822876,6.42
742,21.75915002822876,6.42
743,21.810467004776,6.94
744,21.810467004776,6.21
745,21.862169981002808,6.03
746,21.862169981002808,6.03
747,21.91528010368347,6.74
748,21.91528010368347,6.74
749,21.965283155441284,6.75
750,21.965283155441284,6.43
751,22.018795013427734,6.16
752,22.018795013427734,6.18
753,22.07107710838318,5.91
754,22.07107710838318,5.91
755,22.125550031661987,6.23
756,22.180585145950317,6.17
757,22.24010396003723,5.99
758,22.24010396003723,5.99
759,22.292351961135864,5.86
760,22.292351961135864,5.86
761,22.346564054489136,6.01
762,22.346564054489136,6.01
763,22.400341033935547,6.22
764,22.400341033935547,6.12
765,22.456192016601562,6.13
766,22.456192016601562,6.43
767,22.517765998840332,6.34
768,22.517765998840332,6.34
769,22.5698721408844,6.5
770,22.5698721408844,6.5
771,22.637598991394043,6.47
772,22.637598991394043,6.46
773,22.69968295097351,6.54
774,22.69968295097351,6.54
775,22.753759145736694,6.68
776,22.753759145736694,6.68
777,22.814846992492676,6.71
778,22.814846992492676,6.76
779,22.873806953430176,6.82
780,22.873806953430176,6.92
781,22.925713062286377,6.95
782,22.978048086166382,7.04
783,22.978048086166382,7.04
784,23.03337812423706,7.08
785,23.03337812423706,7.08
786,23.093085050582886,7.18
787,23.093085050582886,7.17
788,23.143572092056274,7.17
789,23.143572092056274,7.17
790,23.19378399848938,7.16
791,23.19378399848938,7.44
792,23.257795095443726,7.38
793,23.257795095443726,7.38
794,23.30932903289795,7.68
795,23.30932903289795,7.6
796,23.360082149505615,8.28
797,23.360082149505615,8.28
798,23.417556047439575,7.85
799,23.417556047439575,7.85
800,23.46863293647766,8.18
801,23.46863293647766,8.18
802,23.519951105117798,8.36
803,23.519951105117798,8.36
804,23.57309913635254,8.66
805,23.57309913635254,8.66
806,23.624032974243164,8.74
807,23.624032974243164,8.67
808,23.682034969329834,8.86
809,23.747101068496704,8.86
810,23.747101068496704,8.76
811,23.799739122390747,9.17
812,23.799739122390747,9.17
813,23.850481033325195,9.4
814,23.850481033325195,9.4
815,23.903967142105103,9.55
816,23.903967142105103,9.4
817,23.955125093460083,9.5
818,23.955125093460083,9.5
819,24.009977102279663,9.61
820,24.009977102279663,9.61
821,24.061820030212402,9.73
822,24.061820030212402,9.73
823,24.112180948257446,9.83
824,24.112180948257446,9.83
825,24.163392066955566,9.89
826,24.225208044052124,10.35
827,24.225208044052124,10.42
828,24.277120113372803,10.35
829,24.277120113372803,10.8
830,24.330044984817505,10.74
831,24.330044984817505,11.22
832,24.381443977355957,11.1
833,24.381443977355957,11.1
834,24.4361629486084,11.4
835,24.4361629486084,11.4
836,24.487900018692017,12.82
837,24.487900018692017,12.82
838,24.547914028167725,12.16
839,24.547914028167725,12.16
840,24.59868311882019,12.17
841,24.59868311882019,12.54
842,24.652926921844482,12.54
843,24.652926921844482,12.54
844,24.703460931777954,12.75
845,24.703460931777954,12.75
846,24.75507402420044,12.65
847,24.75507402420044,12.92
848,24.80756902694702,12.92
849,24.80756902694702,12.94
850,24.864171028137207,13.04
851,24.864171028137207,13.04
852,24.917164087295532,13.1
853,24.917164087295532,13.1
854,24.976731061935425,14.19
855,24.976731061935425,14.19
856,25.028666973114014,14.19
857,25.028666973114014,14.19
858,25.084475994110107,13.92
859,25.084475994110107,14.31
860,25.13673996925354,14.31
861,25.13673996925354,14.31
862,25.194276094436646,12.94
863,25.248841047286987,13.16
864,25.248841047286987,13.16
865,25.301454067230225,13.47
866,25.35310196876526,13.65
867,25.35310196876526,13.65
868,25.410115957260132,13.65
869,25.410115957260132,13.5
870,25.4838809967041,13.92
871,25.4838809967041,13.92
872,25.53402805328369,14.35
873,25.589537143707275,14.39
874,25.63960313796997,14.56
875,25.63960313796997,14.56
876,25.694458961486816,14.73
877,25.694458961486816,14.73
878,25.7551429271698,14.44
879,25.7551429271698,14.44
880,25.826759099960327,14.56
881,25.826759099960327,14.56
882,25.877608060836792,14.69
883,25.877608060836792,14.69
884,25.928122997283936,14.79
885,25.928122997283936,15.0
886,25.987163066864014,14.98
887,25.987163066864014,15.24
888,26.094542026519775,15.83
889,26.145988941192627,15.96
890,26.145988941192627,16.44
891,26.21427607536316,16.44
892,26.21427607536316,16.71
893,26.268397092819214,16.94
894,26.268397092819214,17.29
895,26.319440126419067,17.29
896,26.319440126419067,17.37
897,26.371503114700317,17.54
898,26.371503114700317,17.7
899,26.42514204978943,18.24
900,26.42514204978943,18.4
901,26.477391958236694,18.61
902,26.5275981426239,18.97
903,26.5275981426239,18.97
904,26.586216926574707,19.28
905,26.586216926574707,19.28
906,26.639445066452026,19.75
907,26.639445066452026,19.56
908,26.69227910041809,19.83
909,26.69227910041809,19.85
910,26.745511054992676,20.14
911,26.745511054992676,20.18
912,26.79655909538269,20.43
913,26.79655909538269,20.43
914,26.84755802154541,20.59
915,26.84755802154541,20.59
916,26.898465156555176,21.07
917,26.898465156555176,21.23
918,26.967530965805054,21.32
919,26.967530965805054,21.53
920,27.017647981643677,21.9
921,27.017647981643677,21.9
922,27.070778131484985,22.44
923,27.070778131484985,22.66
924,27.121845960617065,22.74
925,27.174062967300415,22.89
926,27.174062967300415,22.89
927,27.24101495742798,23.55
928,27.24101495742798,23.55
929,27.354047060012817,24.39
930,27.354047060012817,24.58
931,27.404288053512573,24.59
932,27.404288053512573,24.83
933,27.45556402206421,24.85
934,27.507760047912598,25.37
935,27.507760047912598,25.65
936,27.55811095237732,26.05
937,27.55811095237732,26.05
938,27.61005997657776,25.81
939,27.61005997657776,25.81
940,27.66604995727539,26.81
941,27.66604995727539,26.76
942,27.724066972732544,26.53
943,27.724066972732544,26.88
944,27.77531409263611,27.04
945,27.77531409263611,27.04
946,27.82666015625,27.17
947,27.82666015625,27.13
948,27.878764152526855,27.13
949,27.878764152526855,27.5
950,27.930388927459717,27.55
951,27.930388927459717,27.55
952,27.999086141586304,28.1
953,27.999086141586304,28.1
954,28.051357984542847,27.95
955,28.051357984542847,27.95
956,28.10499596595764,28.71
957,28.10499596595764,28.58
958,28.165691137313843,28.36
959,28.165691137313843,28.36
960,28.2165629863739,28.44
961,28.26746106147766,28.68
962,28.26746106147766,28.68
963,28.31905198097229,29.06
964,28.31905198097229,29.0
965,28.37174892425537,29.0
966,28.37174892425537,29.03
967,28.4260470867157,29.43
968,28.4260470867157,29.77
969,28.47863507270813,30.3
970,28.47863507270813,30.3
971,28.552665948867798,30.47
972,28.552665948867798,30.47
973,28.604128122329712,30.51
974,28.604128122329712,30.51
975,28.65416193008423,30.84
976,28.65416193008423,30.84
977,28.71359610557556,30.84
978,28.71359610557556,30.89
979,28.765154123306274,31.08
980,28.765154123306274,31.26
981,28.82164192199707,31.26
982,28.82164192199707,31.26
983,28.878540992736816,31.96
984,28.878540992736816,31.9
985,28.930175065994263,31.9
986,28.981630086898804,31.88
987,28.981630086898804,32.77
988,29.041828155517578,33.0
989,29.041828155517578,33.0
990,29.098103046417236,34.25
991,29.098103046417236,33.78
