id,sim_time,error
411,16.838388919830322,27.15
412,16.89178991317749,37.79
413,16.89178991317749,36.23
414,16.944277048110962,36.23
415,17.05152988433838,38.95
416,17.102792978286743,38.95
417,17.32361388206482,37.27
418,17.37678098678589,36.84
419,17.48435688018799,38.29
420,17.53979182243347,38.29
421,17.6061749458313,23.75
422,17.68085289001465,36.51
423,17.68085289001465,34.94
424,17.741233825683594,34.28
425,17.741233825683594,34.28
426,17.810741901397705,34.57
427,17.810741901397705,34.57
428,17.860887050628662,33.97
429,17.912442922592163,36.03
430,17.912442922592163,36.03
431,17.96271586418152,35.94
432,17.96271586418152,37.54
433,18.01600193977356,36.23
434,18.01600193977356,33.54
435,18.456156969070435,18.04
436,18.456156969070435,18.04
437,18.525028944015503,17.33
438,18.58026885986328,32.17
439,18.68721294403076,34.71
440,18.743783950805664,33.8
441,18.795933961868286,32.32
442,19.001330852508545,30.26
443,19.052889823913574,29.79
444,19.052889823913574,29.79
445,19.109436988830566,30.53
446,19.109436988830566,30.32
447,19.17264199256897,30.39
448,19.17264199256897,30.39
449,19.223320960998535,30.39
450,19.223320960998535,27.34
451,19.28541898727417,26.95
452,19.360980987548828,30.83
453,19.41177201271057,25.93
454,19.41177201271057,25.66
455,19.603435039520264,25.75
456,19.658373832702637,27.6
457,19.726470947265625,28.56
458,19.780673027038574,28.56
459,19.837122917175293,28.56
460,19.902650833129883,27.36
461,19.902650833129883,27.36
462,19.956800937652588,27.41
463,19.956800937652588,24.78
464,20.018336057662964,23.95
465,20.018336057662964,23.32
466,20.068424940109253,26.58
467,20.068424940109253,26.13
468,20.127166986465454,26.62
469,20.179128885269165,26.16
470,20.229779958724976,20.84
471,20.280388832092285,21.54
472,20.332145929336548,25.14
473,20.332145929336548,25.14
474,20.384779930114746,24.74
475,20.384779930114746,24.49
476,20.43873405456543,24.49
477,20.497719049453735,24.92
478,20.497719049453735,24.39
479,20.558867931365967,23.97
480,20.558867931365967,23.97
481,20.612396001815796,24.02
482,20.612396001815796,25.42
483,20.68565082550049,25.45
484,20.68565082550049,25.45
485,20.73724389076233,24.29
486,20.790771007537842,24.79
487,20.790771007537842,24.79
488,20.849347829818726,24.49
489,20.849347829818726,24.24
490,20.90833282470703,23.88
491,20.90833282470703,20.1
492,20.961796045303345,20.21
493,21.015663862228394,22.4
494,21.068460941314697,22.14
495,21.068460941314697,22.84
496,21.126083850860596,22.02
497,21.126083850860596,23.53
498,21.177790880203247,23.78
499,21.23341703414917,23.55
500,21.335741996765137,23.52
501,21.3875470161438,23.08
502,21.3875470161438,23.08
503,21.493639945983887,21.44
504,21.54456090927124,21.57
505,21.598286867141724,16.52
506,21.669246912002563,16.52
507,21.719400882720947,18.8
508,21.770369052886963,18.8
509,21.826321840286255,18.45
510,21.884315013885498,20.96
511,21.93762493133545,21.5
512,21.93762493133545,21.39
513,21.99721097946167,21.36
514,21.99721097946167,21.41
515,22.049948930740356,21.1
516,22.049948930740356,21.19
517,22.106467962265015,21.19
518,22.106467962265015,20.75
519,22.173552989959717,20.01
520,22.22895884513855,19.81
521,22.22895884513855,15.66
522,22.286757946014404,16.22
523,22.342231035232544,19.78
524,22.342231035232544,20.47
525,22.395890951156616,20.07
526,22.395890951156616,20.07
527,22.446660041809082,19.65
528,22.49768590927124,18.02
529,22.552733898162842,19.67
530,22.552733898162842,19.67
531,22.60740900039673,14.98
532,22.60740900039673,15.45
533,22.66949486732483,15.81
534,22.720553874969482,15.81
535,22.773799896240234,15.37
536,22.773799896240234,15.88
537,22.825541973114014,15.88
538,22.87659192085266,18.92
539,22.87659192085266,18.92
540,22.92793893814087,17.51
541,22.92793893814087,17.51
542,22.98311686515808,13.59
543,23.033589839935303,14.85
544,23.088701009750366,15.05
545,23.171762943267822,20.0
546,23.171762943267822,13.11
547,23.23706293106079,15.7
548,23.28956699371338,14.31
549,23.341246843338013,13.59
550,23.39497685432434,13.94
551,23.39497685432434,13.94
552,23.521328926086426,15.65
553,23.521328926086426,14.84
554,23.57691502571106,15.03
555,23.628198862075806,13.86
556,23.68179988861084,15.59
557,23.79024386405945,15.53
558,23.842180967330933,7.95
559,23.89226984977722,7.31
560,23.89226984977722,7.16
561,23.945180892944336,13.05
562,23.945180892944336,13.05
563,24.025001049041748,13.05
564,24.188349962234497,13.74
565,24.188349962234497,12.45
566,24.248268842697144,12.54
567,24.299800872802734,9.46
568,24.454593896865845,13.0
569,24.517958879470825,12.71
570,24.517958879470825,12.83
571,24.571871995925903,12.83
572,24.571871995925903,12.83
573,24.6765398979187,9.27
574,24.75729203224182,9.94
575,24.75729203224182,9.81
576,24.811161041259766,11.77
577,24.875876903533936,12.74
578,24.875876903533936,12.5
579,24.930476903915405,13.3
580,24.983518838882446,13.15
581,25.035862922668457,11.9
582,25.182868003845215,14.49
583,25.182868003845215,14.06
584,25.233679056167603,14.09
585,25.28473997116089,14.65
586,25.28473997116089,14.85
587,25.336292028427124,12.16
588,25.443048000335693,12.82
589,25.496021032333374,12.82
590,25.5488018989563,13.5
591,25.601964950561523,14.27
592,25.709662914276123,13.89
593,25.709662914276123,13.61
594,25.761487007141113,14.47
595,25.830663919448853,14.7
596,25.830663919448853,14.7
597,25.882971048355103,14.7
598,25.952554941177368,14.44
599,26.018584966659546,11.85
600,26.073609828948975,12.13
601,26.073609828948975,12.13
602,26.12570595741272,11.95
603,26.176053047180176,12.5
604,26.237370014190674,12.74
605,26.237370014190674,13.16
606,26.288416862487793,12.89
607,26.385612964630127,12.98
608,26.385612964630127,11.93
609,26.47257399559021,12.94
610,26.524317979812622,14.17
611,26.524317979812622,14.23
612,26.58920693397522,14.23
613,26.58920693397522,14.64
614,26.651561975479126,14.88
615,26.725520849227905,14.88
616,26.780993938446045,14.92
617,26.832310914993286,15.45
618,26.898639917373657,15.14
619,26.956552982330322,14.68
620,27.009119987487793,15.48
621,27.009119987487793,16.37
622,27.061856985092163,16.1
623,27.11762499809265,16.22
624,27.170368909835815,17.36
625,27.27816891670227,18.95
626,27.332957983016968,19.79
627,27.332957983016968,18.69
628,27.384238958358765,18.69
629,27.43711495399475,21.48
630,27.43711495399475,21.48
631,27.490031003952026,21.2
632,27.490031003952026,21.38
633,27.55575203895569,20.05
634,27.618929862976074,22.94
635,27.66968083381653,22.92
636,27.726234912872314,22.77
637,27.726234912872314,22.77
638,27.782110929489136,22.06
639,27.837272882461548,22.06
640,27.837272882461548,18.81
641,27.89759588241577,18.54
642,27.951449871063232,18.48
643,28.01210594177246,22.32
644,28.06708288192749,22.3
645,28.119552850723267,21.79
646,28.119552850723267,20.88
647,28.17729091644287,20.29
648,28.229671955108643,22.66
649,28.229671955108643,22.66
650,28.346362829208374,21.66
651,28.39696192741394,21.2
652,28.39696192741394,21.2
653,28.44844388961792,21.27
654,28.44844388961792,21.87
655,28.505754947662354,23.85
656,28.560494899749756,23.84
657,28.665910959243774,23.73
658,28.665910959243774,22.54
659,28.719130992889404,23.44
660,28.719130992889404,19.63
661,28.77228093147278,18.72
662,28.77228093147278,18.53
663,28.831676959991455,22.36
664,28.886826992034912,22.36
665,28.939929962158203,21.91
666,28.939929962158203,21.12
667,28.999475955963135,20.83
668,29.05910897254944,21.22
669,29.123610973358154,20.75
670,29.186645030975342,16.81
671,29.186645030975342,16.82
672,29.23685097694397,29.98
673,29.23685097694397,29.99
674,29.288667917251587,31.25
675,29.34018898010254,26.25
676,29.34018898010254,26.25
677,29.394142866134644,25.92
678,29.394142866134644,25.92
679,29.446269035339355,25.46
680,29.446269035339355,25.57
681,29.496295928955078,40.03
682,29.55133891105652,37.86
683,29.601513862609863,27.87
684,29.601513862609863,27.45
685,29.65818500518799,27.25
686,29.65818500518799,27.69
687,29.717715978622437,27.97
688,29.717715978622437,27.97
689,29.78922200202942,28.96
690,29.839488983154297,28.96
691,29.893504858016968,29.87
692,29.893504858016968,29.87
693,29.945888996124268,28.87
694,29.945888996124268,28.5
695,29.99879789352417,23.34
696,29.99879789352417,23.34
697,30.052405834197998,23.78
698,30.052405834197998,24.62
699,30.16049289703369,25.05
700,30.213029861450195,24.6
701,30.266860961914062,24.19
702,30.266860961914062,24.2
703,30.32036590576172,24.18
704,30.370933055877686,21.96
705,30.42165184020996,23.03
706,30.475860834121704,23.47
707,30.52800703048706,23.32
708,30.52800703048706,23.23
709,30.59585189819336,22.83
710,30.648191928863525,22.92
711,30.833364963531494,21.0
712,30.885452032089233,21.27
713,30.885452032089233,21.02
714,31.050854921340942,18.46
715,31.10598397254944,18.16
716,31.10598397254944,18.05
717,31.15783405303955,18.36
718,31.15783405303955,18.31
719,31.2093448638916,19.62
720,31.2093448638916,19.62
721,31.261093854904175,20.43
722,31.31733798980713,20.85
723,31.367358922958374,20.1
724,31.42078399658203,20.38
725,31.42078399658203,20.38
726,31.47280192375183,20.21
727,31.526095867156982,19.82
728,31.526095867156982,19.59
729,31.585203886032104,19.85
730,31.585203886032104,19.23
731,31.645932912826538,18.13
732,31.645932912826538,18.13
733,31.697638034820557,18.53
734,31.769619941711426,17.56
735,31.769619941711426,17.13
736,31.820929050445557,16.72
737,31.820929050445557,15.38
738,31.87214684486389,15.38
739,31.923343896865845,16.83
740,31.923343896865845,16.83
741,31.995937824249268,16.28
742,32.05202603340149,15.17
743,32.1359589099884,14.68
744,32.1887309551239,14.74
745,32.1887309551239,14.93
746,32.239240884780884,13.7
747,32.239240884780884,13.66
748,32.29322290420532,12.13
749,32.344353914260864,12.11
750,32.39745497703552,8.64
751,32.39745497703552,8.64
752,32.44779992103577,7.93
753,32.498610973358154,7.48
754,32.498610973358154,7.48
755,32.54891300201416,7.29
756,32.54891300201416,7.59
757,32.608973026275635,8.78
758,32.686365842819214,8.72
759,32.7396240234375,9.31
760,32.7396240234375,6.06
761,32.78977394104004,6.72
762,32.78977394104004,8.41
763,32.84079098701477,8.41
764,32.84079098701477,8.01
765,32.89558506011963,8.23
766,32.89558506011963,7.83
767,33.002718925476074,6.8
768,33.05562090873718,4.67
769,33.05562090873718,4.67
770,33.159931898117065,6.56
771,33.21005582809448,5.78
772,33.26856088638306,5.79
773,33.26856088638306,6.21
774,33.320292949676514,5.55
775,33.320292949676514,5.55
776,33.477428913116455,6.34
777,33.528631925582886,8.36
778,33.528631925582886,8.75
779,33.58182096481323,8.99
780,33.63554501533508,8.99
781,33.63554501533508,10.42
782,33.72287893295288,9.4
783,33.7819390296936,9.45
784,33.7819390296936,9.45
785,33.849185943603516,9.54
786,33.849185943603516,10.5
787,33.95829892158508,9.76
788,34.01383185386658,11.96
789,34.06712603569031,12.04
790,34.06712603569031,13.38
791,34.18588900566101,13.39
792,34.24018692970276,12.7
793,34.24018692970276,12.54
794,34.2972309589386,12.47
795,34.41065692901611,13.14
796,34.46176195144653,14.69
797,34.51272201538086,14.93
798,34.51272201538086,14.93
799,34.568771839141846,13.25
800,34.568771839141846,13.35
801,34.61885094642639,13.61
802,34.67062497138977,13.98
803,34.751696825027466,15.01
804,34.80516195297241,17.24
805,34.85641884803772,17.41
806,34.85641884803772,17.41
807,34.90716600418091,15.71
808,34.90716600418091,15.71
809,34.959046840667725,15.74
810,35.01354694366455,16.13
811,35.07519793510437,15.89
812,35.07519793510437,16.54
813,35.13678193092346,17.29
814,35.13678193092346,17.9
815,35.18786382675171,17.9
816,35.24556493759155,18.13
817,35.24556493759155,20.32
818,35.296679973602295,20.46
819,35.39460206031799,19.15
820,35.45357799530029,19.47
821,35.50537896156311,18.82
822,35.555848836898804,19.62
823,35.62582087516785,20.37
824,35.67754292488098,20.99
825,35.67754292488098,20.31
826,35.788859844207764,21.15
827,35.889394998550415,20.87
828,35.889394998550415,22.07
829,35.94122099876404,22.07
830,36.00569295883179,26.34
831,36.0600700378418,27.13
832,36.11036491394043,27.26
833,36.20137095451355,23.17
834,36.254868030548096,23.34
835,36.254868030548096,23.73
836,36.62481904029846,25.36
837,36.67764401435852,25.66
838,36.67764401435852,24.97
839,36.73757982254028,25.02
840,36.79065489768982,25.17
841,36.90034198760986,25.22
842,36.95617890357971,26.18
843,37.17227792739868,26.49
844,37.17227792739868,26.71
845,37.29813885688782,29.07
846,37.29813885688782,29.07
847,37.35247993469238,28.94
848,37.51175904273987,28.76
849,37.51175904273987,28.76
850,37.61746287345886,29.25
851,37.669930934906006,28.76
852,37.669930934906006,28.76
853,37.7760488986969,27.34
854,37.86780500411987,27.39
855,37.86780500411987,28.41
856,37.91982388496399,26.45
857,37.91982388496399,26.53
858,37.97019386291504,25.94
859,37.97019386291504,25.95
860,38.02039694786072,25.52
861,38.072855949401855,26.52
862,38.072855949401855,27.93
863,38.12703895568848,28.3
864,38.12703895568848,24.9
865,38.19354486465454,24.63
866,38.24465489387512,25.28
867,38.341341972351074,25.15
868,38.416539907455444,23.24
869,38.46778893470764,23.58
870,38.520297050476074,23.58
871,38.571244955062866,24.12
872,38.684799909591675,22.98
873,38.74681901931763,23.18
874,38.895406007766724,22.22
875,38.94557285308838,22.49
876,38.94557285308838,24.44
877,38.99742388725281,24.25
878,38.99742388725281,24.25
879,39.063660860061646,23.56
880,39.063660860061646,23.56
881,39.12038993835449,21.66
882,39.12038993835449,21.96
883,39.172317028045654,21.97
884,39.172317028045654,21.25
885,39.22310495376587,22.25
886,39.280272006988525,22.23
887,39.331109046936035,22.64
888,39.331109046936035,22.08
889,39.44968295097351,22.07
890,39.44968295097351,22.22
891,39.49974083900452,22.2
892,39.49974083900452,22.2
893,39.58682084083557,21.78
894,39.63895082473755,24.31
895,39.6901969909668,25.66
896,39.6901969909668,25.66
897,39.750844955444336,25.47
898,39.750844955444336,25.68
899,39.82695484161377,22.65
900,39.82695484161377,22.29
901,39.87890696525574,23.2
902,39.93234992027283,23.31
903,39.93234992027283,23.31
904,39.984848976135254,23.16
905,39.984848976135254,23.16
906,40.05638885498047,22.34
907,40.05638885498047,26.72
908,40.106958866119385,26.72
909,40.106958866119385,25.5
910,40.16653895378113,25.61
911,40.22628402709961,24.49
912,40.288079023361206,23.28
913,40.288079023361206,23.28
914,40.338095903396606,23.51
915,40.392669916152954,24.47
916,40.392669916152954,25.51
917,40.44952893257141,25.67
918,40.44952893257141,26.15
919,40.499637842178345,25.99
920,40.56117486953735,25.56
921,40.56117486953735,25.86
922,40.63259792327881,25.68
923,40.63259792327881,25.68
924,40.744791984558105,24.68
925,40.79722189903259,24.55
926,40.852298974990845,24.88
927,40.852298974990845,27.57
928,40.90499496459961,27.72
929,41.03997182846069,27.1
930,41.100334882736206,27.53
931,41.15234303474426,28.14
932,41.15234303474426,26.16
933,41.20290493965149,26.83
934,41.25686287879944,27.91
935,41.25686287879944,27.44
936,41.31948184967041,27.94
937,41.38716697692871,28.19
938,41.44402098655701,28.88
939,41.44402098655701,28.88
940,41.4956738948822,29.42
941,41.4956738948822,29.42
942,41.54778599739075,29.42
943,41.54778599739075,29.02
944,41.597851037979126,29.45
945,41.597851037979126,29.45
946,41.64929485321045,29.42
947,41.75754690170288,31.32
948,41.815512895584106,32.15
949,41.815512895584106,32.15
950,41.86790585517883,32.36
951,41.92071604728699,33.17
952,42.0347900390625,32.24
953,42.09202694892883,33.26
954,42.1431188583374,33.42
955,42.19845795631409,33.28
956,42.25864386558533,34.57
957,42.25864386558533,37.36
958,42.46562600135803,35.76
959,42.46562600135803,35.76
960,42.527703046798706,35.84
961,42.527703046798706,35.84
962,42.57865500450134,36.15
963,42.630239963531494,36.15
964,42.743377923965454,38.31
965,42.79937982559204,37.76
966,42.8526029586792,37.87
967,42.9030659198761,37.49
968,42.95464205741882,37.49
969,42.95464205741882,40.28
970,43.005094051361084,40.98
971,43.005094051361084,40.98
972,43.05663204193115,40.98
973,43.114375829696655,40.98
974,43.177144050598145,40.64
975,43.30457305908203,40.16
976,43.30457305908203,40.41
977,43.42808198928833,43.52
978,43.48317193984985,45.26
979,43.53320097923279,46.01
980,43.53320097923279,41.26
981,43.59108901023865,41.61
982,43.659361839294434,42.29
983,43.659361839294434,42.42
984,43.7160530090332,42.9
985,43.82619905471802,45.77
986,43.88794183731079,45.91
987,43.938714027404785,45.91
988,44.11849403381348,47.63
989,44.16881084442139,46.73
990,44.16881084442139,46.73
991,44.23629689216614,45.89
992,44.28779482841492,46.03
